Poplar Creek 22 Yr Restoration,16,1,7/5/14,Y,Y,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,1,1,,,3,,,,,1,,,,,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,17,1,7/5/14,Y,Y,14,2,,,13,,,1,,,,,,,,,,,,,,,,,,,,,3,,4,,,,,10,3,,,,3,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,18,1,7/5/14,Y,Y,41,1,,,41,,,,,,,,,,,,,,,,,,,,,,2,2,,,1,,,,,8,,,,,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,19,1,7/5/14,Y,Y,68,2,,,67,,,,,,,,,,,,,,,,,,1,,,,,,2,,2,,1,,,13,,,,,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,20,1,7/5/14,Y,Y,23,1,,,23,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,3,2,,,,2,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,21,1,7/5/14,Y,Y,6,3,,,4,,,,,,,,,,,,,1,,1,,,,,,,,,,,1,,,,,6,,,,,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,22,1,7/5/14,Y,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,23,1,7/5/14,Y,Y,11,5,2,,3,,,,1,,,,,,,,,,2,,,,3,,,,1,,,,3,,,,,2,,,,,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,24,1,7/5/14,Y,N,8,1,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,25,1,7/5/14,Y,Y,3,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3,1,,,,1,,,,,,Partrick,
Poplar Creek R2,1,1,10/7/12,Y,Y,2,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,3,,,,,,SK,some moss
Poplar Creek R2,2,1,10/7/12,NA,NA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SK,"dropped, more than 30-40 ml soil"
Poplar Creek R2,3,1,10/7/12,Y,Y,10,1,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,SK,some roots
Poplar Creek R2,4,1,10/7/12,NA,NA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SK,"dropped, more than 30-40 ml soil"
Poplar Creek R2,5,1,10/7/12,NA,NA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SK,"dropped, more than 30-40 ml soil"
Poplar Creek R2,6,1,10/7/12,NA,NA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SK,"dropped, more than 30-40 ml soil"
Poplar Creek R2,7,1,10/7/12,NA,NA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SK,"dropped, more than 30-40 ml soil"
Poplar Creek R2,8,1,10/7/12,NA,NA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SK,"dropped, more than 30-40 ml soil"
Poplar Creek R2,9,1,10/7/12,NA,NA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SK,"dropped, more than 30-40 ml soil"
Poplar Creek R2,10,1,10/7/12,NA,NA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SK,"dropped, more than 30-40 ml soil"
Poplar Creek R2,11,1,10/7/12,Y,Y,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,SK,some roots
Poplar Creek R2,12,1,10/7/12,Y,Y,2,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,SK,some plant and root material
Poplar Creek R2,13,1,10/7/12,Y,Y,5,2,,,,,,,,,,,,,2,,,,,,,,,3,,,,,,,1,,,,,,,,,,2,,,,,,SK,
Poplar Creek R2,14,1,10/7/12,Y,Y,3,1,,,,,,,,,,,,,,,,,,,,,,3,,,1,,,,,,,,,,,,,,,,,,,,SK,
Poplar Creek R2,15,1,10/7/12,Y,N,4,1,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SK,
Poplar Creek R2,16,1,10/7/12,Y,Y,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SK,"dropped, more than 30-40 ml soil"
Poplar Creek R2,17,1,10/7/12,N,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,SK,
Poplar Creek R2,18,1,10/7/12,Y,N,7,2,,,,,,,,,,,,,2,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,SK,
Poplar Creek R2,19,1,10/7/12,Y,Y,2,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,SK,
Poplar Creek R2,20,1,10/7/12,NA,NA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SK,"dropped, more than 30-40 ml soil"
Poplar Creek R2,21,1,10/7/12,NA,NA,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,SK,
Poplar Creek R2,22,1,10/7/12,N,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,SK,
Poplar Creek R2,23,1,10/7/12,NA,NA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SK,"dropped, more than 30-40 ml soil"
Poplar Creek R2,24,1,10/7/12,Y,Y,2,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,SK,
Poplar Creek R2,25,1,10/7/12,NA,NA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SK,"dropped, more than 30-40 ml soil"
